"id","text"
"rg01ea","Die Cognitive-Load-Theory geht davon aus, dass das Gedächtnis beim Wissenserwerb, der sogenannten Konstruktion von Wissen, verschiedenen Belastungen ausgesetzt ist, die durch unterschiedliche Faktoren beeinflusst werden. Es wird zunächst angenommen, dass für die Aufnahme neuer Informationen ins Gedächtnis im sogenannten Arbeitsgedächtnis, welches für die Informationsverarbeitung zuständig ist, eine begrenzte Kapazität für die Durchführung des Lernprozesses zur Verfügung steht. Diese Begrenzung bewirkt, dass das Arbeitsgedächtnis durch Lernbezogene-Belastung entweder unterfordert, optimal genutzt oder überfordert sein kann. Hierfür sind jeweils verschiedene Arten dieser Belastung zuständig. Zum einen spielt eine Rolle, wie der Lerninhalt an den Lernenden herangetragen wird. Erhält der Rezipient zu viel Information auf einmal, kann er sich aufgrund der begrenzten Kapazität des Arbeitsgedächtnisses nicht alles merken, er ist überbelastet. Erhält er auf der anderen Seite zu wenig neuen Input, wird er unterfordert sein und sich langweilen. Insgesamt nennt man diese Belastung, die von außen an den Lernenden herangetragen wird, die extrinsische kognitive Belastung, auf englisch extrinsic cognitive load. Dieser kann zum Beispiel auch durch zu umfangreiche Schaubilder oder zu lange Schachtelsätze erhöht werden, sollte jedoch möglichst gering gehalten werden. Als nächstes spielt es eine Rolle, über wie viel Vorwissen der Lernende verfügt. Hat er wenig Vorwissen und soll sich einen eher komplexen Sachverhalt einprägen, wird er viel von der Kapazität des Arbeitsgedächtnisses dafür aufbrauchen, die neuen Informationen zu verarbeiten, da er nicht auf bereits bekanntes zurückgreifen kann, mit dem er das Neue verknüpfen könnte. Aber auch Einflüsse wie beispielsweise nicht lernrelevante Gedanken können das Lernen erschweren. Man spricht bei alledem von der intrinsischen kognitiven Belastung, dem intrinsic cognitive load. Zu guter Letzt nimmt man in der Cognitive-Load-Theory eine dritte kognitive Belastung, den germane cognitive load, an. Dies ist sozusagen die Lernbezogene-Belastung, die aus der Verknüpfung neuer Informationen mit dem Vorwissen, der Konstruktion von Wissensgerüsten und Schemata resultiert. Sie sollte im Gegensatz zu den beiden anderen kognitiven Belastungen möglichst hoch sein, da dann ein maximal effektives Lernen stattfindet. Letztendlich sollten also intrinsische und extrinsische kognitive Belastung möglichst gering gehalten werden, um einen hohen germane cognitive load zu ermöglichen und so die Kapazität des Arbeitsgedächtnisses mit maximaler Effektivität zum Lernen zu nutzen."
"rg02ea","Wenn es um Informationsverarbeitung im menschlichen Gehirn geht, kommt man nicht am Drei-Speicher-Modell vorbei. Das Drei-Speichermodell von Atkinson und Shiffrin besteht, wie der Name bereits sagt, aus drei verschiedenen Bereichen beziehungsweise Stufen der informationsverarbeitung. Alle auf uns einprasselnde Information, sei sie auditiv, visuell oder kinetisch, kommt zuerst im sensorischen Speicher an. Dort wird die gesamte Information gefiltert und aufgrund physikalischer oder semantischer Merkmale weiterverarbeitet. Semantische Merkmale können z.B. der eigene Name sein, physikalische Merkmale eine besonders hohe und penetrante Stimme.  Nach diesem Sensorischen Speicher gelangt die Information ins Arbeitsgedächtnis. Hier wird die herausgefilterte Information weiterverarbeitet. Es werden mögliche Reaktionen bestimmt, das neu erworbene Wissen wird wiederholt, und auf langfristige Zeit fest im nächsten Bereich, dem Langzeitgedächtnis abgespeichert. Dort ist die Information fest verankert und kann in einer anderen Situation wieder ohne Probleme abgerufen werden.  Im Arbeitsgedächtnis findet sich bei der Verarbeitung der Informationen eine gewissen Einschränkung. Diese lässt sich mit Hilfe der Cognitive-Load-Theory beschreiben. Diese Theorie besagt, dass die Kapazität eines jeden Menschen beschränkt, im Zuge der (Weiter-) Verarbeitung von Informationen ist. Der Mensch ist in seiner Art und Weise auf bestimmte Stimuli zu reagieren beschränkt, er kann nicht auf alles reagieren. Sowohl visuelle als auch auditive Stimuli werden gleichzeitig aufgenommen, somit ist die Kognitive Kapazität des Arbeitsgedächtnisses in mehrfacher Weise beansprucht. Dem Menschen ist es somit nicht möglich, alle parallel eintreffenden Stimuli sofort weiterzuverarbeiten, der Cognitive Load ist überfüllt."
"rg02ja","Die Cognitive-Load-Theory  umfasst eine Theorie, in der es um das Arbeits- und Langzeitgedächtnis im Zusammenhang mit der Aufnahme und Speicherung verschiedenster Informationen geht. Diese Theorie ist wichtig, wenn es um Lernen und die Aufnahme des Gelerntem geht und findet ihr Einsatzgebiet in der pädagogischen Psychologie. Das Gedächtnis spielt hierbei die zentrale Rolle. Bei der Cognitive-Load-Theory gibt es extrinsische, intrinsische und Lernbezogene-Belastungen. Unter extrinsischen Belastungen versteht man Belastungen, die von außen auf jemanden einwirken, äußere Faktoren, die die Aufnahme und Speicherung von Informationen beeinflussen. Intrinsische-Belastungen treten von innen her auf und kommen daher von der Person selber, beeinflussen also durch die Persönlichkeit der Person die Arbeit des Gedächtnisses. Lernbezogene-Belastungen treten im Zusammenhang mit der Aktivität des Lernens auf. Diese drei Faktoren sind wichtig für die Cognitive-Load-Theory.  nkvfl kinlkvd nkno vkjmokfd m ikmnvif ikmnik ikmnikmv nolmnkf knmikfd"
"rg02ne","Bei der Cognitive-Load-Theory geht es darum, die kognitive Belastung beim Lernen zu optimieren. Die Theorie geht davon aus, dass das Arbeitsgedächtnis der limitierende Faktor beim Lernen ist und soll helfen, die mentale Ressource Aufmerksamkeit optimal zu nutzen. Die Theorie teilt die kognitive Belastung beim Lernen in drei Arten ein: intrinsic cognitiv load, extrinsic cognitive load und germane cognitive load (Lernbezogene-Belastung). Die intrinsic cognitive load bezeichnet die kognitive Belastung, die allein durch die Komplexität, das heißt die Anzahl der Elemente und Verknüpfungen zwischen den Elementen, ergibt. Extrinsic cognitive load beschreibt diejenige kognitive Belastung, welche durch nicht-lernbezogene Prozesse beansprucht werden. Dazu gehört zum Beispiel das Suchen und Zuordnen von relevanten Text- und Bildteilen in einer Aufgabe oder das Auftreten redundanter Informationen. Die extrinsic cognitive load ist stark von der Aufbereitung des Lernmaterials abhängig. Um die Lernbezogene-Belastung zu maximieren, gilt es, die extrinsic cognitive load möglichst zu minimieren, während die intrinsic cognitive load nicht zu gering und nicht zu hoch sein sollte."
"rg03le","Die Cognitive-Load-Theory ist die Theorie der kognitiven Belastung nach John Sweller und Kollegen.  Das menschliche Gedächtnis ist in drei Gedächtnisarten unterschieden. Einmal das sensorische Register, hier werden alle Informationen nur für Millisekunden gespeichert, dann das Kurzzeitgedächtnis und das Langzeitgedächtnis. Unter Arbeitsgedächtnis versteht man eine aktivierte Form des Kurzzeitgedächtnis.  Lernen findet im Arbeitsgedächtnis statt. Eine Annahme dieser Theorie ist, dass unser Arbeitsgedächtnis in seiner Speicherkapazität beschränkt ist, d.h.  es können nur wenige Inhalte gespeichert werden. Damit möglichst viele neue Informationen im Arbeitsgedächtnis aufrechterhalten werden und später auch zur langfristigen Speicherung ins Langzeitgedächtnis übergehen können, ist es wichtig die kognitive Gesamtbelastung beim Lernen möglichst gering zu halten. Bei der Cognitive-Load-Theory werden drei unterschiedliche Belastungsarten unterschieden. Einmal die intrinsiche Belastung, die Extrinsische-Belastung und die Lernbezogene-Belastung. Die intrinsiche Belastung ist die inhaltsbedingte Belastung und meint den Schwierigkeitsgrad einer Aufgabe beziehungsweise einer Aufgabenstellung. D.h. wie schwierig oder leicht eine Aufgabe empfunden wird. Die extrinsiche Belastung ist die sachfremde Belastung. Darunter versteht man in welcher Art und Weise die verschiedenen Lernmaterialien gestaltet sind. Die lernbezogenen Belastung meint die Belastung, die dabei ensteht, wenn man verschiedene Lernstrategien anwendet. Ziel der Cognitive-Load-Theory ist es die Intrinsische-Belastung möglichst hoch, die Extrinsische-Belastung möglichst niedrig und die Lernbezogene-Belastung mittelmäßig zu gestalten."
"rg03te","Bei der 'Cognitive-Load-Theory' geht es um das Verarbeiten von neuen Informationen, die beispielsweise anhand eines neuen Unterrichtsthemas vermittelt werden. Die Informationen können auf verschiedene Weisen präsentiert werden, welche sich auch auf den Lernerfolg auswirken. Die neuen Informationen gelangen nach der Aufnahme (visuell, auditiv, etc...) vorerst ins Kurzzeitgedächtnis. Dort werden alle Informationen vorerst gespeichert, da das Kurzzeitgedächtnis eine unbegrenzte Speicherkapazität besitzt. Allerdings können die Informationen dort nicht sehr lange gespeichert werden, deshalb vergessen wir manche Informationen, mit denen wir uns nicht weiter beschäftigen. Ist die Information jedoch wichtig und wir denken über sie nach oder beschäftigen uns mit ihr, gelangt diese ins Arbeitsgedächtnis. Dort können nun nicht mehr unzählige Informationen gespeichert werden, sondern nur noch +/- 7 Junks (Informationsbündel). Wenn wir uns lange genug mit der Information auseinandergesetzt haben gelangt diese ins Langzeitgedächtnis, das wieder eine unbegrenzte Speicherkapazität besitzt. Zwar erinnern wir uns nicht an alles gleich stark, können das Wissen aber wieder 'reaktivieren'.Für den Lernerfolg gibt es nun auch weitere wichtige Dinge die zu beachten sind. Bei der Präsentation der Informationen kommt es darauf an, wie sie vermittelt werden. Man kann Informationen auf viele Weisen vermitteln und diese Weisen auch kombinieren: z.B. visuell durch ein Schaubild, auditiv durch einen vorgelesenen Text oder eben in Kombination bspw. eines Erklärungsvideos, in dem die Information erklärt wird, während dazupassende Bilder präsentiert werden.  Es gibt verschiedene Arten von 'Belastungen':Intrinsische-Belastung bedeutet, dass die Information lernbezogen ist (bspw. das Präsentieren von Texten oder Informationen die für das Lernen wichtig sind) und den Lernvorgang unterstützen. Man spricht von Extrinsische-Belastung, wenn es Dinge gibt, die den Lernvorgang stören. Bspw. kann permanenter Lärm die Schüler davon abhalten sich zu konzentrieren oder das Schaubild ist unübersichtlich gestaltet und kann ohne Vorwissen nicht verstanden werden. Auch hier muss man aufpassen! Zu viele verschiedene Übermittlungswege gleichzeitig zu benutzen ist kontraproduktiv.Hier ein Beispiel für eine gute Kombination: Die Chemielehrerin zeigt einen Versuch und erklärt während sie den Versuch durchführt, was sie tut und was passiert.Schlecht wäre es, wenn man ein Schaubild mit Bildern und Text zeigt und an der Seite ein weiterer Text steht, der genau denselben Inhalt hat."
"rg04ne","In der Bildungswissenschaft geht man davon aus, dass es mehrere Speicher im Gedächtnis gibt. Relevant für die Cognitive-Load-Theory sind dabei der Langzeitspeicher, den man als eigentliches Gedächtnis im alltäglichen Gebrauch bezeichnen könnte, und vor allem um den Arbeitsspeicher. Der Arbeitsspeicher ist, wie der Name bereits erraten lässt, der Speicher in dem alle Informationen verarbeitet werden.  In der Cognitive-Load-Theory geht es vor allem um die Annahme, dass dieser Arbeitsspeicher begrenzt ist. Diese Annahme hat zur Folge, dass es ein Lernmaximum gibt, das es zu erreichen gilt. Um dieses Lernmaximum zu erreichen sollte der Anteil des Germane-Loads, also der lernbezogenen Belastung, möglichst hoch sein. Allerdings wird diese zuerst kleiner, sobald der Arbeitsspeicher an seine Grenzen stößt. Außer der lernbezogenen Belastung gibt es im Arbeitsspeicher noch die intrinsische und die Extrinsische-Belastung. Die Intrinsische-Belastung ist dabei die Anstrengung die im Arbeitsgedächtnis aufgewandt wird um den Inhalt des zu Erlernenden zu verstehen, also z.b. es sich räumlich vorzustellen. Diese lässt sich oft nicht verringern ohne den Lernstoff zu reduzieren, ist also keine Belastung die man kürzen könnte um die Lernbezogene-Belastung zu maximieren. Anders ist das bei der extrinsischen Belastung. Diese bezeichnet in erster Linie die Ablenkung: Lärm, die hübsche Kommilitonin nebenan, Nachrichten auf dem Handy schreiben, aber auch zb eine nervige Stimmlage der erklärenden Person oder ablenkende Gestaltung von Powerpoint Folien. Die Extrinsische-Belastung möglichst klein zu halten, hat den Effekt, dass im Arbeitsspeicher mehr Kapazität für die Lernbezogene-Belastung ist und so das besagte Lernmaximum zu erreichen. Beispielsweise fällt es den meisten Lernenden einfacher zu lernen wenn im Klassenzimmer Ruhe herrscht, eine angenehme Temperatur besteht und man sich gut auf den Stoff konzentrieren kann anstatt ständig durch Lärm und Gespräche anderer abgelenkt zu werden."
"rg04re","Bei der Cognitive-Load-Theory geht man davon aus, dass die Speicherkapazität des Arbeitsgedächtnisses begrenzt ist. Dies bedeutet, dass der Lerner nicht einfach unendlich viele neue Informationen aufnehmen, verarbeiten und ins Langzeitgedächtnis überführen kann. Daher versucht man bei Aufgabeninstruktionen und Aufgabenerstellung den sogenannten Extrinsic-Load (oder Extrinsische-Belastung) klein zu halten. Der Extrinsic-Load beschreibt die Kapazität, die die Aufgabenstellung, die Komplexität der zu lernenden Texte, etc. beinhalten. Wenn also schon die Aufgabeninstruktion so schwer ist, dass der Lernende diese kaum versteht, so geht hier schon viel Arbeitsgedächtniskapazität verloren. Der eigentliche Fokus beim Lernen sollte aber auf dem Intrinsic-Load (Intrinsische-Belastung) liegen. Er beschreibt die Komplexität des Aufgabeninhalts. Ist dieser besonders hoch, sollte man die Aufgaben selber besonders einfach und schrittweise planen. Schließlich gibt es noch die Lernbezogene-Belastung (oder Germane-Load). Diese beschreibt das Lernmaterial. Das sollte auch nicht zu kompliziert sein, um den Lerner nicht weiter zu verunsichern."
"rg05ja","Die Cognitive-Load-Theory handelt von lern bezogener Belastung, die im Gehirn während des Lernprozess auftritt. Dabei gibt es zwei negative Nebeneffekte, einmal die Intrinsische-Belastung und einmal die Extrinsische-Belastung. Bei der Extrinsischen Belastung handelt es sich darum, dass durch ständige Wiederholung des Lernstoffes das Gedächtnis irgendwann nicht mehr konzentriert und aufnahmefähig ist.Deswegen sollte es vermieden werden, ständig die selben Dinge zu wiederholen. Des weiteren spielt die Präsentation der Information eine wichtige Rolle. Zeigt man zum Beispiel eine Power-Point Präsentation, so sollte man darauf achten, das die Information, die vermittelt werden soll nicht zu kompliziert dargestellt wird oder die Folien zu unübersichtlich gestaltet werden, da es sonst auch zu einer Überbelastung des Gehirns kommt.  Bei der Intrinsischen Belastung handelt es sich um eine Belastung die durch zu viel Information auf einmal entsteht. Erhält man zu viel Information auf einmal ist das Gedächtnis irgendwann überfordert und ebenfalls nicht mehr aufnahmefähig. Dabei hängt es jedoch auch davon ab, wie schwer die zu verarbeitende Information ist. Ist es leicht zu verarbeitende Information, dann hat das Gedächtnis weniger Schwierigkeiten als bei komplizierter Information. Diesen Faktor kann man beeinflussen, indem man das zu vermittelnde Wissen einfach und auf einander aufbauend vermittelt. Wichtig ist zum Beispiel beim Sprachen lernen, das Vokabeln ständig wiederholt werden, da sie ansonsten nicht in das Langzeitgedächtnis kommen und später irgendwann als Grundlage für neue Information fehlen. Hält man die extrinsische sowie die Intrinsische-Belastung so gering wie möglich, so hält man auch die lern bezogene Belastung im Gedächtnis so gering wie möglich und fördert somit ein produktiveres lernen."
"rg07ke","Die Cognitive-Load-Theory ist eine Theorie bei der es um den Lerneffekt geht. Man geht davon aus, dass Informationen drei Speicher durchlaufen, bevor sie im Langzeitgedächtnis dauerhaft gespeichert sind. Der erste Speicher ist das sensorische Gedächtnis, in dem alle Sinneseindrücke aufgenommen- und wahrgenommen werden. Wenn man diesen aber keine Beachtung schenkt, sind die Informationen schon innerhalb Millisekunden schon wieder vergessen. Denjenigen Informationen, denen man Aufmerksamkeit geschenkt hat, kommen in den Arbeitsspeicher. Dort halten sich Informationen etwas länger, jedoch haben nur eine bestimmte Anzahl an Informationen Platz. Es sind um die 7 plus/minus zwei Einheiten, die dort gleichzeitig gespeichert werden können. Wenn man sich weiter mit diesen Informationen beschäftigt, erreichen diese letztendlich das Langzeitgedächtnis, welches unbegrenzt an Speicher ist und wo Informationen für immer gespeichert sind. Dieses drei-Speicher-Modell zu kennen ist eine wichtige Voraussetzung um die Cognitive-Load-Theory zu verstehen.  Denn diese Theorie beschäftigt sich damit, wie man möglichst viele Informationen aufnehmen kann und dauerhaft behalten kann, obwohl das Arbeitsgedächtnis nur so eine begrenzte Kapazität hat. Außerdem ist es wichtig die Begriffe der intrinsischen und der extrinsischen Belastung zu kennen und zu verstehen. Die Extrinsische-Belastung meint, dass man durch äußerlichen Einfluss, was sich nicht direkt auf den zu erlernenden Stoff bezieht abgelenkt wird und so weniger Aufmerksamkeit und Platz in dem Speicher hat, um die relevante Information aufzunehmen. Das passiert zum Beispiel dadurch, dass man während dem Lernen laut Musik hört, oder durch andere Hintergrundgeräusche gestört wird und sich dadurch auch unterbewusst darauf konzentriert. Das heißt es ist lern-förderlich die Extrinsische-Belastung so gering wie möglich zu halten. Die Extrinsische-Belastung kann auch hoch sein, indem man zum Beispiel vor dem Lösen einer Mathematik Aufgabe die Aufgabe noch laut vorlesen und diese abschreiben muss, so konzentriert man sich auf eigentlich für die Aufgabe irrelevante Informationen und fühlt damit seinen Arbeitsspeicher.  Die Intrinsische-Belastung geht um das Vorwissen des jeweiligen Lernenden. Es ist wichtig die richtige Balance zwischen dem Vorwissen der Schüler/der Lernenden und der gestellten Aufgabe zu finden, so dass der Lerneffekt am größten ist. Ist nämlich das Vorwissen gering und die Aufgabe sehr schwer kommt es nur zu einem geringen ""CL"", ist das Vorwissen aber hoch und auch die Aufgabe schwer, jedoch machbar mit hohem Vorwissen kommt es zu einem hohen ""CL"". Aber wenn das Vorwissen hoch ist und die Aufgabe leicht, kommt es wieder zu einem nierigen ""CL"". So ist es eben wichtig die richtige Balance zu finden, was zum Teil für Lehrer sehr schwer ist, denn diese müssen das Vorwissen der Schüler richtig einschätzen können und ihre Aufgaben eben diesem Vorwissen anpassen. ""CL"" also cogntitive load meint eben den Lerneffekt, also die aufgenommen Informationen."
"rg07la","Cognitive-Load-Theory ist eine Theorie der Bildungswissenschaft, die sich damit befasst, wie man Information beim Lernen verarbeitet. Laut dieser Theorie ist der Arbeitsspeicher des Gedächtnisses, wo neue Information verarbeitet wird, beschränkt. Deswegen ist es wichtig, die Belastung beim Lernen zu optimieren. Es gibt drei verschiedene Arten von Belastung beim Lernen: Extrinsic-Load, Intrinsic-Load und Germane-Load. Die Extrinsic Load bezieht sich auf Belastung, die vom Lernmaterial selbst zwar unabhängig ist aber trotzdem lernhinderlich sein kann. Zum Beispiel der Dialekt des Lehrers, die Farbkombination der Folien, etc. Diese Faktoren können beim Lernen der neuen Information stören, indem sie die Person ablenken. Die Intrinsic-Load bezieht sich auf Faktoren, die mit dem Lernstoff zu tun haben. Zum Beispiel ist die Intrinsic-Load hoch, wenn man ein hohes Vorwissen benötigt (Lernen von neuer Grammatik) und niedrig, wenn man nur wenig Vorwissen braucht (Lernen von neuen Vokabeln). Die Germane-Load ist die Belastung, die wegen des eigentlichen Lernmaterials entsteht. Mit anderen Worten handelt es sich darum, wie schwierig die neue Information ist. Laut der Cognitive-Load-Theory sollten die Extrinsic und Intrinsic-Loads minimiert werden, damit sich der beschränkte Arbeitsspeicher so viel wie möglich mit der Germane-Load befassen kann. Also ist eine niedrige Extrinsic Load, eine niedrige Intrinsic-Load und eine mittlere Germane-Load die beste Kombination."
"rg07na","Das Gedächtnis ist unterteil in 3 verschieden Bereiche. Als erstes werden wahrgenommene Reize im sensomotorischen Gedächtnis aufgenommen. Dabei findet keine Informationsverarbeitung statt. Einige spontan ausgewählte Reize werden dann an das Arbeitsgedächtnis weitergeleitet. Das Arbeitsgedächtnis hat eine begrenzte Kapazität. Es kann nur ungefähr 7 Informationen gleichzeitig behalten und verarbeiten. An diesem Punkt setzt die Cognitive-Load-Theory an. Sie versucht alle Ablenkung zu vermindern, um die höchstmögliche Kapazität des Arbeitsspeichers zu erreichen. Eine solche Ablenkung wäre die Extrinsische-Belastung. Unter Extrinsische-Belastung kann man alle Reize aus der Umgebung verstehen, welche einen ablenken. Ein Beispiel dafür wäre, das ständige Getuschel der Sitznachbarn oder das vibrieren das Smartphones. Dazu gibt es noch die Intrinsische-Belastung. Damit sind alle inneren Belastungen gemeint. Zum Beispiel wenn man bei einer Aufgabe eine bestimmte Wortgruppe immer in derselben Farbe um kringeln soll. Dafür muss man sich immer wieder daran erinnern, welche Farbe eine jeweilige Wortgruppe hat. Dabei verliert man Kapazität. Wenn man also intrinsische und Extrinsische-Belastung so niedrig wie möglich hält, kann man die Kapazität des Arbeitsspeichers optimal nutzen. Dann werden die Informationen im Langzeitgedächtnis abgespeichert werden und immer wenn man sie braucht, abgerufen werden."
"rg09ce","Wie lerne ich effektiv? Um diese Frage zu beantworten, muss erst einmal verstanden werden, wie unser Gedächtnis Informationen aufnimmt und verarbeitet. Dabei werden drei verschiedene Speicher berücksichtigt, der sensorische Speicher, der Arbeitsspeicher und der Langzeitspeicher. Um effektiv Lernen zu können, sollten wir zunächst den Arbeitsspeicher genauer betrachten, denn dieser verarbeitet unsere Informationen, die davor vom sensorischen Speicher durch Reize aufgenommen wurden, und gibt einige ans Langzeitgedächtnis weiter. Wenn wir Lernen, ist meist unser Ziel ausgewählte Informationen ins Langzeitgedächtnis zu übernehmen. Das kann nur geschehen wenn die Informationen lange genug und ohne Ablenkungen durch (für das Lernziel) unnötige Informationen im Arbeitsgedächtnis gehalten wurden, denn der Arbeitsspeicher ist BEGRENZT. Um effektiv zu Lernen, sollte nun das Lernmaterial so aufbereitet sein, dass es nicht ablenkt, sich auf das wesentliche beschränkt und das Niveau des Lernenden berücksichtigt, sodass der Arbeitsspeicher seine begrenzte Kapazität optimal nutzen kann. An dieser Stelle könnte es hilfreich sein, die Cognitive-Load-Theory zu berücksichtigen. Die Theorie setzt sich eigentlich aus drei Theorien zusammen, dem Intrinsic-Load, dem Extrinsic-Load und dem Germane-Load. Hierbei setzt sich der extrinsic load mit der Darbietungsart des Lernmaterials auseinander, die einen störenden Faktor auf das Lernziel hat. denn Er beschreibt die hinderlichen Präsentations und Darbietungsformen. Der german load setzt sich mit dem Niveau des lernenden auseinander und der Intrinsic-Load mit der Art des Lernziels."
"rg10ai","In der Cognitive-Load-Theory geht es darum, wie wir Informationen verarbeiten und dadurch lernen.  Bevor wir etwas erlernen, müssen wir es erst mit unseren Sinnen aufnehmen. Das heißt wir erfahren einen Reiz, zum Beispiel indem wir was sehend erfahren, und verarbeiten dies dann im Gehirn weiter. Dafür gibt es drei Speicherorgane. Beim ersten Speicherorgan handelt es sich um das Kurzzeitgedächtnis, hier wird der Reiz für eine sehr kurze Zeit gespeichert und wenn er nicht weiter verarbeitet wird, auch schnell wieder gelöscht. Wird die Information jedoch weiter verarbeitet, kommt sie in das Arbeitsgedächtnis, hier wird die Information für eine längere Zeit gespeichert aber es gibt bloß begrenzte Kapazität. Wenn nun das Langzeitgedächtnis erreicht ist, die zu behaltene Information also mehrfach wiederholt wird, wird sie auch nicht mehr vergessen. Im Langzeitgedächtnis gibt es eine unbegrenzte Kapazität. Außerdem gibt es vorteilhafte und weniger vorteilhafte äußere Faktoren die das Lernen und die Informationsbearbeitung beeinflussen. Die Intrinsische-Belastung steht für die Menge an Information, die neben des zu Erlernenden, auf den Lernenden einwirkt und ihn somit das Lernen erschwert. Ein Beispiel dafür wäre eine Mathe Aufgabe für einen Grundschüler, in denen Fachbegriffe vorkommen, die erst in der weiterführenden Schule erlernt werden können und die vom eigentlichen Thema ablenken und nicht hilfreich sind. Oder ein zu erlernender Text, der einen eigentlich simplen Inhalt hat, aber durch zu viele Fachbegriffe und zu schwere Wörter das Lernen erschwert. Bei der Extrinsischen Belastung , geht es um äußerliche Faktoren, die den Lernenden die Informationsbearbeitung erschweren. Dabei könnte es sich zum Beispiel um eine unruhige Atmosphäre im Klassenzimmer handeln oder ein Sitznachbar der stört und ähnliches. Ein weiteres Beispiel dafür ist, eine Power Präsentation, die sowohl auditive und visuelle Aufmerksamkeit fordert oder durch Redundanz, also Vorlesen eines Vortrags mit geschriebenem Text , die den Zuhörer von der eigentlichen Informationsverarbeitung abhält."
"rg10ar","Die effective load theory zeit einem, wie man am effektivsten lernt.  Das Arbeitsgedächtnis hat eine begrenzte Kapazität, das bedeutet nicht alle neuen Informationen gelangen ins Langzeitgedächtnis. Durch Wiederholungen kann man das neue Wissen festigen. Zum Beispiel sollte man vor dem schlafengehen seine Zusammenfassungen nochmals durchlesen, damit das neu Erlernte im Gedächtnis bleibt. Trotzdem hilft das reine durchlesen oft nicht. Man kann durch Verknüpfungen zum Vorwissen sich leichter neue Sachverhalte merken und sie besser anwenden. Aber auch die Darstellung der neuen Informationen spielt eine wichtige Rolle. Durch Visualisierung fällt es dem Lernenden oft leichter schwere Sachverhalte besser zu verstehen. Bilder und Videos unterstützen dies. Jedoch kann auch die Festlegung von Lernzielen hilfreich sein. Nach der Bloom-Taxonomie lassen sich diese leichter und eindeutiger formulieren. Wenn der Lernenden sich selber Ziele setzt, steigert es oftmals die Konzentration und man ist konsequenter."
"rg10te","In der Cognitiv Load Theory geht es um den Erwerb von Wissen und welche Faktoren dabei eine Rolle spielen. Beim Lernen gehen die ankommenden Informationen in das Arbeitsgedächtnis, dort werden sie selektiert, organisiert und verarbeitet. Da das Arbeitsgedächtnis nur eine bestimmte Kapazität hat, Informationen zu speichern beziehungsweise zu verarbeiten, sollte die Belastung möglichst niedrig gehalten werden. Man unterscheidet drei wesentliche Belastungen des Arbeitsgedächtnisses: den Extrinsic-Load den Intrinsic-Load und den Germane-Load Der Extrinsic Load ist die sachfremde kognitive Belastung des Arbeitsgedächtnisses. Das heißt, die eingehenden Informationen haben einen hohe Belastung, wenn die Darstellung der Information zum Beispiel nicht klar strukturiert ist oder bei einer bildliche Abbildung sind die Bezeichnungen an einer räumlich anderen Stelle, so dass der Lerner erst Abbildung und Bezeichnung mühselig zuordnen muss. Das erzeugt eine hohe kognitive Belastung. Der Intrinsic-Load ist die inhaltsbezogene Belastung, die entsteht, wenn die Aufgabe sehr komplex oder sehr umfangreich ist. Zum Beispiel eine sehr verzweigte Concept Map mit vielen Querverbindungen, die kaum mehr nachvollziehbar sind. Oder eine schwierige Mathematikaufgabe. Der Germane-Load schließlich ist die Lernbezogene-Belastung, das Produkt aus den beiden ersten. Diese Belastung entsteht durch den Wissenserwerb selber, durch das ""Verstehen"" der Aufgabenstellung, durch das Lösen von Aufgaben und kann umso besser funktionieren, je geringer die Belastung durch die sachfremde und die inhaltsbezogene Belastung ist.  Um die Sachfremde und die Inhaltsbedingte Belastung zu minimieren, sollten Lernumgebungen also so aufgebaut sein, dass die Aufgabenstellung klar strukturiert, in nicht zu großen Einheiten und ohne ablenkende Grafiken."
